The staff treated me as if I were a celebrity, which I am not and they did not make me feel uncomfortable as a single diner.	staff#-1	place#0
My friend and I went out for a cigarette, and when we returned, our table had been given to another party- even though our drinks and unpaid bill were still on the table.	food#0	price#-1
MY FATHER ASKED FOR A MARTINI MADE A CERTAIN WAY THE WAITER HAD NO CLUE WHAT HE WAS TALKING ABOUT.	food#0	staff#-1
What does it say about an establishment and its chef when its policy forces the Price Fixed, Chefs Choice Menu on every party six or greater?	price#-1	staff#0	menu#0
I usually run the other way when I hear of an Italian restaurant with huge portions, because it's usually a lot of mediocre food.	miscellaneous#1	food#-1
I had a 9pm reservation and wound up sitting down closer to 10, but the bar was entertaining enough for the almost-an-hour wait (excellent martinis).	place#0	food#1
After taking our orders, another person came to the table to announce the special dishes which the waiter forgot prompting 2 in our party to cancel the original orders in favor of the specials.	food#0	staff#-1
I had reservations for a week but was seated at the worst table in the room,against a wall near the entrance to the kitchen,very claustaphobic.	miscellaneous#0	food#-1
even if you have to wait for a spot at the bar to wait for your table, the music and design of the space create an ambiance that is simultaneously chic and comfortable - something extraordinarily difficult to find in this city.	miscellaneous#0	place#1	ambience#1
In Short Despite the tacky Hellenic decor, replete with faux columns and signs of the zodiac carved into plaster walls, this Greek restaurant and bar bursts with authenticity when it comes to menu and atmosphere.	ambience#1	place#0
The table next to us had hummus which looked delicious, so we really should have stuck to appetizers and wine.	miscellaneous#1	food#0
When we mentioned it to the waiter, he shrugged and asked what we expected from a glass wine.	staff#-1	food#0
Then we were seated at a large booth and it took the waiter 20 minutes to come back and take our order but I sort of expected that with a new restaurant.	place#1	staff#-1
The food was not terrible but with the prices as high as they are, I should expect better.	food#1	price#-1
I had dinner with my friend, and regardless of our $100 check, I overheard the waiter say that we had been there too long.	food#0	staff#-1
I had my brand new $15 lip gloss on the table and the waiter threw it away.	miscellaneous#0	staff#-1
One gentleman ignored us most of the time and would plunk the coffee down and spill it on the table without saying a word.	staff#-1	food#0
I walk in ask to take a look a the menu and was greeted by the a nasty not so passive aggressive hostess.	menu#0	staff#-1
Plenty of tables avail for no reservation in bar areain case you want to go on an expensive date for not so great food.	place#1	food#-1
07 menu was a deal to try this hip tribeca restaurant but the wrong dessert was sent to the table.	food#-1	miscellaneous#0
The ambience and service here are great but the food was really awful.	service#1	food#-1
My water was filled like eight times, good, fast service.	food#0	service#1
My husband doesn't like vegetables and made a point to ask the waiter if he could have a side of pasta instead.	food#-1	staff#0
On my first visit, I asked the waiter to please wrap my leftovers and was refused adamantly (he told he wasn't allowed to package the low-priced food).	staff#-1	food#1
I honestly do not understand how anyone can not love this place, unless they don't like real pizza.	place#1	food#-1
We had the 5 course tasting menu and had the waiter select a perfect bottle of wine to go with our selections.	staff#0	food#1
Huge selection of farm roasted coffee served with a smile, absolutely no attitude, and accompanied with the best pastries in Manhattan.	food#1	service#-1
When my (pregnant) friend asked about a non-alcoholic version of a drink, the answer was simply no, with no further suggestions.	food#0	miscellaneous#-1
The $5 menu does have smaller portions, and I found the ravioli dish to be not too much better than a can of Chef Boyardee.	menu#0	miscellaneous#-1	food#-1
I went to the Hudson bar with my boyfriend and the guy at the front door was extremely rude.	place#0	staff#-1
In Short A dark, narrow takeout area gives way to small tables in a cozy space decorated to resemble a Bedouin tent.	food#-1	place#1
Since the menu is not organized in the way to describe the size of each dish, and there is no omakase nor a course, waiter's recommendation may be crucial to decide what to order, but he just recommended what he likes without considering appropriate amount for one person, and even served shellfish to whom who had mentioned she is allergic to shellfish!	menu#0	staff#-1
A reservation did not save us from a wait at the bar, but the food was worth it; a grilled calamari appetizier with mushrooms was delicious as was a mixed seafood pasta main course.	miscellaneous#0	place#0	food#1
The bartender was skilled, the owners were very friendly, but the wait for my burrito was longer than I would have liked.	staff#1	service#-1	food#0
Their cappuccino's are served in a generous mug with a bit too much milk and too-sudsy foam.	service#1	food#-1
I go there to eat dinner, brunch, or to just drink and hang out at the bar with the friendly staff.	food#0	place#0	staff#1
Went to dinner for a law firm recruiting event, and the service was abysmal.	food#0	service#1
Showed up last Sunday night with girlfriends and no reservation, host was very helpful finding us a seats at bar after short wait.	staff#1	place#0	service#1
Food - mostly steak and fish - is decent, but the portions are obscene - filet mignon and salmon were HUGE, but they don't come with any side dishes - you have to order and pay extra for them which is inconvenient and expensive.	food#1	miscellaneous#-1
Justin our waiter, explained to us that the menu changes daily, more of a reason to return.	staff#-1	menu#0
So when i walked in i was just blown away by the lighting, flowers, wood and iron work, a reservationist, and a full bar.	ambience#1	place#0
My entree was just some noodles in a butter sauce with no texture or color, except for a little bit of spinach which was more like a garnish.	food#0	miscellaneous#-1
Unfortunately, our waiter set quite a different tone; he disappeared until the end of our meal, when we had to beg for coffees and desserts.	staff#-1	food#0
After two terrific meals in the dining room, we opted to sit at the bar on our third visit.	food#1	place#0
Decor is simple yet functional and although the staff are not the most attentive in the world, you don't feel rushed and the food is good, hot with decent portion sizes and a good selection to suit most tastes.	ambience#1	staff#-1	food#1	miscellaneous#1
The best thing though was when they messed up the fish order they not only gave us each a free glass of wine, but they took that fish order off our bill!!!	food#1	price#0
This place is decent if you want to hang out with friends (who don't mind paying up) in a low-key atmosphere with good food, but don't mind putting up with sub-par level of service.	ambience#1	service#-1
The third time, after, an hour and a half of waiting, my friend went up to the host to check the status.	service#-1	staff#0
Frustrated, hand the check back to the server and said 'by the way, never got the dessert and he said i did not realize you wanted dessert'	price#0	staff#-1
We started at the bar with a round of mojitos, which were amazing, and went to our reserved table.	place#0	food#1
While the food was good, service tried way too hard.	food#1	service#-1
Though the wait may be long because they only have 16 tables it is worth it, and it seems to go by fast after a drink or two at the bar.	service#-1	place#0	food#0
we had to wait at the bar for a table, but the atmosphere is bustling and is well worth it.	place#0	ambience#1
When the waitress brought the check after an hour, she finally noticed that I had been sitting without food and offered to get it for me.	staff#-1	food#0
I'd like to try their brunch - the menu looks good.	food#0	menu#1
Choppy service with a bit of attitude thrown in -when we asked for the restaurant week prix fix menus the aiter made a face.	service#-1	menu#0
I KEPT WAITING FOR THE FLAVORS IN THIS RICH LOOKING SAUCE TO TAKE OVER, BUT THEY DID NOT, THE SCALLOP WAS A LITTLE RUBBERY.	ambience#0	food#1
And I pretty much had to tell the waiter that when dinner is late, you usually comp your guests something.	staff#-1	food#0
When we requested a table our bar tab was quickly transferred and the LOVELY hostess sat us at a table of our choice - we chose the corner.	staff#1	place#0
Mixed drinks were Casino Quality we weren't sure if the sides on our tables were left from the previous diners, but when our steaks (Only one choice on the menu) arrived.	food#-1	miscellaneous#0	place#0	price#-1
My g/f and I walked in one night, the owner greeted us at the door and took our coats, sat us in the back room (non-smoking at the time).	staff#1	place#0
But what would have been a pleasant experience was spoiled by the attitude and actions of the wait staff and the management.	service#0	staff#1
All in all, I would not recommend for the food or drinks but I guess I can't expect better for the prices.	food#-1	price#0
They didn't have any salad and the waiter didn't tell us this very smoothly.	food#0	staff#-1
Everything that we tasted on the menu was great, particularly the shrimp tapas (if you don't order it yourself, the waiter will surely recommend it).	menu#0	food#1	staff#1
Not very crowded, the wait staff seemed to be in full force except when you needed their attention for something like water or tea.	staff#-1	food#0
Karl the Bar Manager makes yummy special drinks for each season be sure to check out what's on his drink menu when you stop in.	staff#0	food#1	menu#0
Although there was a 30 min wait I didn't mind because I was able to sit at the bar and have some drinks while talking to the beautiful, charming hostess there.	place#0	food#0	staff#1
All the food was carefully prepared and the presentation was a cut above.	food#1	miscellaneous#0
The food was good but it will not make up for the negligent, rude, condescending and hostile service with the full support of their management we received.	food#1	service#-1
Two minutes later, the waitress said we NEED the table, you can not have the appetizer that you ordered.	staff#-1	food#0
If you're going with a date to a lounge on that street, stop there for a drink and a quick appetizer first.	place#0	food#1
Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was terrible.	food#0	service#-1
The best thing on the menu was probably the creamed spinach side and that's saying alot for a steakhouse.	menu#0	food#1
My party of 8 had a seafood feast sampling Sammy's menu and we couldn't believe how great the food was.	food#1	menu#0
The menu is divided up into several sections, and most of the dishes are smallish plates, like tapas.	food#0	miscellaneous#1
From having an appetizer, a glass of wine and reading a magazine to sitting by a table to work on my grades, to meeting other fellow teachers for a book club to partying with the owners all my experiences at Futura have always been extremely postive!	food#0	miscellaneous#0	staff#1
The Scene With its yellow slat walls, nautical art and well-worn oak bar, this onetime fishermen's lair is now a snug little neighbor to both South Street Seaport and the glass sequoias of nearby Wall Street.	miscellaneous#0	place#1
Our waitress was so helpful with the wine list.	staff#1	food#0
After a 21/2 hour lunch in which our displeasure was apparent, we didn't receive an apology or an explanation from the waiter or manager.	food#0	staff#-1
A hour passed until the waitress came over to give us menus and tell us she would be right back another hour later After trying to order fish she informed us that all fish entrees on the menu was sold out We took a minute to make a second choice and tried to order something else that we were told was also sold out.	staff#-1	menu#0	food#0
One hour into our dinner, we were told by the hostess that we needed to hurry up and finish so that they could accommodate the next party's reservation.	food#0	staff#-1	miscellaneous#0
We got so frustrated with our waitress, who stopped by twice over the course of 2 1/2 hours, that we had to order everything from the bar.	staff#-1	place#0
true I had to wait longer for my table, but the ambience and the food definitely made up for it.	miscellaneous#0	ambience#1	food#1
The service and surroundings couldn't have been better, but the food was very disapointing at best.	place#1	food#-1
The New Prospect Cafe pretends to be fancy and the prices indicate fancy, but the food is mediocre at best and the service is terrible.	price#1	food#-1	service#-1
While I love this place, I do recommend going here mostly for lunch or an early dinner because the crowd and long wait can be annoying.	food#0	service#-1	place#1
Decent value for decent chinese food for the area - obviously you can get cheaper down in chinatown.	miscellaneous#1	food#1	place#0
The waiter seemed truly disinterested (he forgot to bring the bread basket and the wine was served after he delivered the entrees.	staff#-1	food#0	service#0
On your way out, pick up a bar of their Swiss chocolate.	place#0	food#1
During the day, the sushi bar can be backed up a bit (thanks to their unbeatable lunch specials) so order early.	place#0	food#1
They have Boylan's root beer, coffee that's freshly ground that day, and a relaxed casual atmosphere with friendly waitresses.	food#0	miscellaneous#1	ambience#1	staff#1
some old drunk guy who claims he is an American born in France seems to be a regular at the bar, he sat down next to us, listened to our whole conversation then started aggressing us verbally, and the waiter took the longest time to intervene.	place#0	staff#-1
The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.	miscellaneous#-1	service#1
Bernard is a great host; it didn't bother me a bit that he recited the entire menu to my wife.	staff#1	menu#0
The menu could be a little bigger but my food as well as my boyfriend's was outstanding (and a lot less expensive than I expected).	menu#0	food#1
The fresh sliced mozzerella, the sweet roasted peppers, the hint of garlic and oil, are just some of the ingredients that produce the light otherworldly tasty pizza at Grimaldi's.	ambience#0	food#1
I was told they had one(early) reservation; felt deceived b/c when I left the place was empty!	miscellaneous#0	place#-1
A collection of stormy sea paintings and two mermaid figureheads hoisting lights above the bar set a lulled maritime mood.	miscellaneous#1	place#0
I was shocked by the amount of butter used in the pork and lamb dishes -- the smell of butter was literally wafting off the plate!	food#-1	miscellaneous#0
About the wait - be prepared to - it isn't just anyplace offering top notch cuisine for about $25 all in.	service#0	food#1
Great food, but tiny portions and inexcusable service - disorganized, amateurish and definitely overpriced by a long shot.	food#1	miscellaneous#-1	service#-1
while I think the menu could use better appetizers all of the main courses are DELICIOUS- also the service is so much better than the ratings.	menu#0	food#0	miscellaneous#1
Minutes turned into an hour-long wait with non-existent standing room.	service#0	miscellaneous#0	place#-1
Our waitress hardly spoken English - and not because she spoke French - and she spilled wine all over me and didn't try to make any amends.	staff#-1	food#0
Decor is sort of homey, with mismatched tables and plates.	ambience#1	place#-1
But wait, it gets even better, the mussels were so fishy that I had the server try one since he had a hard time believing that this was true.	service#0	food#1	staff#-1
The menu: HOT DOGS, that's it, nothing else.	menu#-1	food#0
The staff was gracious enough to keep her arrival a secret by letting us wait at the bar and holding our table for us until she and our father arrived 45 minutes late (delayed flight).	staff#1	place#0
The fish of the day can be prepared five different ways according to the menu, but fails to mention that those five different ways are just five different sauces that come out with the whole, deep fried fish.	menu#0	food#1
Well, its bar is beginning to attract the high-heeled Forever 21 ladies and hair-gelled men-who-love-them crowd (alas) and yet I must admit-- the food is damn good.	place#0	food#1
Seated just after 2; I commend them 'cause they were the only decent brunch spot that would take our reservation, and they did their best to seat us promptly.	place#1	miscellaneous#0
After being seated the waiter was prompt with coffee and taking my order.	staff#1	food#0
Once the manager loudly referred to the customers patiently waiting at the all-you-can-eat buffet line as 'hungry animals attacking for food'	staff#-1	service#0	food#0
Okay, so the bathroom is a little scary and the milieu brings to mind an old diner or cafeteria, but simply put, the food here is the best.	place#-1	food#1
Overall, the quality of the food won us over, but if there's one thing the management needs to work on, it's service.	staff#-1	service#0
It was a crowded Wednesday night but we were seated near the kitchen right away, talked to all of the staff who were friendly and made the evening special for my date and I.	staff#1	food#0
Now admittedly I went at lunch, when presumably the kitchen and waitstaff are less taxed than at dinner, but everything was fine.	place#0	staff#-1	food#0
My wife and I, from Houston, and another couple from Conneticut were visiting Manhattan for the weekend and I chose Shula's for dinner because I had heard that it was a good steak house.	food#0	place#1
The food is delish, you just have to know the manners to consume, if you don't want to be frustrated with the service.	food#1	service#-1
ten minutes after we ordered the waitress came to our table and told us we had ordered complicated entrees and we would be waiting for 45 minutes.	miscellaneous#0	food#-1
For example, the flavor in each dish didn't really stand out and the spanish rice seemed more like uncle ben's with peas and corn mixed in.	ambience#-1	food#0
We were never offered dessert because our waiter spent about 20 minutes at the bar calculating the checks instead.	food#0	staff#-1	place#0
During dinner, we sat drinkless once again, as the server and owner never checked on us.	food#0	staff#-1
We preferred to gaze at our burgers while avoiding having to look at the wait staff, but no complaints.	food#0	staff#-1
If you're dining solo, you will feel completely at ease in the cozy environs; in fact, you're likely to see at least one other solo diner hunched over a book, sipping a glass of Chianti.	food#0	ambience#1	place#0
After I inquired why the food was taking so long, the waitress told us that the 2 dishes we ordered take a long time.	food#0	staff#0	miscellaneous#-1
Perfect place to bring a date before the theater, a mother/ grandmother/ or aunt for their birthday, or friend for lunch.	place#1	food#0
The Food The French-Belgian menu is small, but everything on it is satisfyingly savory, from a simple pot of mussels in a choice of sauces (beer and bacon, creamy mushroom, or white wine and garlic broth), to beef stewed with beer and prunes; from a juicy croque monsieur and beyond.	food#-1	menu#-1	miscellaneous#1
Waitress forgot drinks, and watched us begin our dinner without even water, strange.	staff#-1	food#0
Friendly service, and outdoor seating in the warm months, eases the crush.	service#1	place#0
The Food At dinner, a nicely gamey chopped liver mousse, watercress salad with blue cheese and walnuts, and meat loaf with mashed potatoes stand out among the menu's bistro fare.	food#1	menu#0	price#0
The Food An a la carte menu offers specialties like Kobe beef cooked on a hot rock, but the Kaiseki, a traditional multicourse tasting dinner served on gorgeous pottery and porcelain, promises dining adventure.	food#1	menu#0
If the waitress had been remotely available or had come by to enquire about our food, I certainly would have sent it back, but since I was being taken out for a birthday dinner I did not want to make a fuss.	staff#-1	food#0
It's a place for the owner staff's friends, so if you're not one of them, you're in for a wait.	staff#-1	service#0
The loud belly dancer with her scarf dragging across my food and table, almost knocked over my water glass.	food#-1	miscellaneous#0
I'll second the recommedation for the Purity--which has much faster, better service at half the price and a whole lot more selection.	miscellaneous#1	price#0
No table space and one of the angry neighbors decided to take matters into his own hands by throwing a bucket of water out his window and onto the patrons waiting for their tables.	place#-1	food#0	service#0	miscellaneous#0
I requested a Riesling and the waiter recommended staying with the Sencere which didn't come by the glass according to the menu but he provided it to us any ways.	staff#-1	miscellaneous#0	menu#0
The jukebox is always playing good tunes, and the patrons are never shy about getting up and dancing in the aisles, or even on the bar.	miscellaneous#1	food#1	place#0
bartenders management and at first were a bit disappointed with food.	staff#0	food#-1
The waitress was unbelievably rude to my friend and myself when she realized that we were ordering appetizers as our entrees.	staff#-1	food#0
They have even just expanded to include lunch hours at very reasonable prices.	food#0	price#1
The place was jumping on a Mon nite, as was the bar, but with a nice mixed crowd.	place#0	miscellaneous#1
At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.	miscellaneous#0	staff#1
A sushi chef creating entrees of art that will have you talking as much as eating.	staff#1	food#0	miscellaneous#0
Intrigued by the ambience of the restaurant, some friends and I decided to have dinner at Paladar on Saturday night.	ambience#-1	food#0
Mango ice cream or coffee-flavored gelatin finishes the flavorful journey.	food#0	miscellaneous#1
Service is coddling and correct and there's no sense of hurry, so diners linger over a cheese course or a round of liqueurs.	service#1	food#0
When there are ten open tables in a room, the hostess insisted on seating peopl on top of each other.	staff#-1	place#0
Never will you taste sicilian Pizza and Spumoni like LBs.	food#-1	miscellaneous#0
The bartendars are very friendly and at service with you.	staff#1	service#0
Patrons are a mix of pre-theater and local regulars whose relaxed laughter and gesturing conversations add much to the restaurant's flavor.	food#0	place#0	ambience#1
You might be lucky enough to hear your waiter say, May I take zee order from you, Pig Dog, while you're there.	staff#-1	food#0
One waiter came by and literally threw the $36 salad on the table.	staff#-1	food#0	miscellaneous#0
Asking for the menu is out of line and unusual where the staff is actually insulted if you choose not to rely on their expertise on average Chinese food selections.	menu#0	staff#-1
In a room decorated with beautiful Ottoman antiques and artwork you can pick exceptional mezzes (appetizers) from a selection presented by a super-friendly staff or order lip-smacking dishes (especially if you like lamb) from the menu.	staff#1	food#0	menu#0
Decent eggs (just about everything on the menu is coated in this amazing hollandaise).	food#1	menu#0
Food was good, but for the price of a plate of pasta here, four raviolis doesn't cut it as an entre for a big guy.	food#1	miscellaneous#0	staff#0
Our dinner special included dessert, but our slow and unhelpful waitress didn't bother asking if we wanted any.	food#0	staff#-1
Walked in on Chinese New Year Sunday late in the afternoon, around 5 or 6 -- seating was not a problem the dim sum was deliciously fresh -- very likely a by-product of their not using carts.	place#0	miscellaneous#-1
the waiter was extremely helpful, basically we gave him carte blanche to order small plates for us that he thought we'd like.	food#0	miscellaneous#0	staff#1
Some of the waiters are lacking good communication skills, but that can be overlooked in light of the great food and prices.	staff#-1	food#1
This is the only place that has great cheesecake in the Tri State area and they are famous for it.	food#1	place#0
The Scene The windowed bar and front waiting area seems bright and airy compared to the somewhat stuffy main room.	miscellaneous#0	place#1
The line moves quickly, perhaps because there are no alcoholic drinks, which cuts lingering at the tables to a minimum.	miscellaneous#1	food#0
The other food they serve is also very good, but the pizza keeps calling me back!	food#1	service#0
The service was great -- my glass was refilled without having to ask, we were greeted by the manager that day to ask how our food was.	service#1	staff#1	food#0
While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.	staff#1	food#0	ambience#0
We would rather pay more prices and expect the better food and service.	price#-1	food#1
I agree that the wait staff wasn't very friendly, but the service was adequate and our food arrived without too much of a wait.	staff#-1	service#1	food#1
Service was good, except for a very long gap between appetizers (which came out too quickly) and entree (whick took another 45 minutes to arrive).	service#1	food#0
I really like the decor and it made it feel like I was having drinks at a mansion.	ambience#1	food#0
No matter what, you should expect a wait, big deal, small price to pay for great food as far as I'm concerned.	service#0	food#1
After being seated at an outdoor table on a 45 degree tilt, the surly waitress gave us menus.	service#0	place#0	staff#-1
The service was only average - even with reservations we waited 40 minutes, and had to ask for our table, which had been ready, the hostess just never bothered to tell us.	service#-1	miscellaneous#0	staff#-1
our waitress couldn't explain or describe the specials to us, and a group of five people seemed to overwhelm her.	staff#-1	food#0
I've sampled several other dim sum places here, and none feature the winning combination that Triple 8 offers: reasonable prices, large range of standard _and_ less common dim sum, little/no wait (not like the Mott St.	food#0	price#1	service#1
The spacious bar, with its own menu of small plates and a lengthy list of wines by the glass, is a boon to single diners.	menu#0	miscellaneous#0	food#1
The atmosphere is certainly unlike any other restaurant in all of Manhattan, but it is a pity that the food does not live up to the decor.	ambience#1	food#-1
The music is a mix of house radio as well as live band at the same time.	ambience#0	staff#1
The choices for vegetarians are extremely limited, unless one is content with side dishes.	miscellaneous#-1	food#1
Comfort is decidedly not a factor in the Arturo's experience--once patrons escape the bottleneck near the bar, they're shoehorned into a miniscule dining room.	ambience#-1	place#0
For a normal dinner, I prefer a place that has a bit more room and that has a slightly more relaxed vibe.	food#0	ambience#1
The meal was improperly served.	food#0	service#-1
The ambience is horrible but the food is incredible.	ambience#-1	food#1
People at the next table were complaining how horrible their house wine was.	miscellaneous#0	food#-1
The hostess was snooty since we did not have a reservation but the rest of the dining experience amply made up for it.	staff#-1	food#0
Reserve a cozy window seat for more privacy, or hop onto a stool at the bar to dine solo.	miscellaneous#1	place#0
It wasn't until we spoke with management that we were able to finish our meal and get out of the restaurant, but already one of our party had to leave early and the rest of us were late for our afternoon engagements.	staff#-1	food#0	miscellaneous#0
The waitress let us taste three wines before deciding (we were only ordering glasses) and then we chose to eat at the bar (same menu) since it was so comfortable.	staff#1	place#1	menu#0
She asked for only a glass of water, and the waitress refused, to her face, twice.	food#0	staff#-1
Nostalgic lodgey bric-a-brac adorns the livelier front dining room and bar, while the dim, non-smoking back room is decorated with stained glass and modern, Mission-style chairs.	place#0	ambience#0	miscellaneous#1
To be fair, my husband's cheeseburger was quite good, but the waitress never apologized for the long wait or attempted to explain.	food#1	staff#-1
though the portions were smaller than average, the flavor and sauces that accompany them (truffle honey, cherries and peaches in mustard sauce) were all really good.	miscellaneous#-1	food#1
The matre de ignored what I said about my girlfriend having to look for a waiter to refill her glass (twice), I mentioned about my rice, he said, You should have spoken up.	staff#-1	food#0
I went with my sister and neither of us had wine so the final bill was a bit shocking.	food#0	price#-1
Needless to say I will rather go spend $400 on dinner somewhere else wirh better service.	food#0	service#1
i do agree with the comment about their waitstaff, they tend to make you feel like you have to rush through your meal.	staff#-1	food#0
The portions are not HUGE, but you are very full by the end of your meal.	miscellaneous#-1	food#0
While waiting we asked the bartender for at glass of red wine which he not only forgot to serve but when we asked him again 10min later he poured us white wine.	staff#-1	food#0
I didn't know what to expect from Frankie and Johnnie's when I made the reservation after my friend told me it was the best steak he had had.	miscellaneous#0	food#1
The clean, sunny interior looks nothing like Jerry and the gang's dingy haunt, but it showcases fun ephemera like Seinfeld cast autographs and press clips on how the diner inspired the musical ode by Suzanne Vega.	place#1	food#0
Did not get to dessert as it took a while to get the server's attention and we had a show to get to.	food#0	staff#-1
The atmosphere was nice in the front room, but despite a reservation, we were relegated to the rear, where we were treated like stepchildren - we had to flag someone down to take our order, water with no ice, we had to ask for extras (as opposed to someone asking if we needed something else).	ambience#1	miscellaneous#0
We ordered off the restaurant week menu, which at other establishments means automatic second-rate service, but not here.	menu#0	service#-1
While the food was good enough (if old-fashioned - my meal tasted like it was out of a fancy 1950s cookbook, all creamy and rich) the environment was sort of bizarre - rich tapestries, yucky corner-grocer roses on the tables, and a strange '80s mirrored wall, which we sat against at the back of the restaurant.	food#1	ambience#1	place#0
it took forever for the waiter to take my order as he was too busy chatting at the bar.	staff#-1	place#0
Waitress we had appered to be very impatient, didn't know the name of the fish in English, apptizer came when we were having entree and she made no apology.	staff#-1	food#0
The hostess did not verify/review the menu prices with us nor did they inform us of the logistics of the brunch.	staff#-1	food#0
I waited 10 minutes to get change for a drink I ordered at the bar, my friend had one of her drinks dumped all over the floor by the same waitress above who took too long to get me my change, and it took forever for that much to happen.	place#0	food#0	staff#-1
The menu sounded good but the grilled eggplant roll was oversauced with a pile of mint, pork chop was leathery, and everything just tasted wrong.	menu#0	food#-1
The waiter could not have been more patient with us as we (okay, my wife) made her decision on appetizers.	staff#1	food#0
We saw the waitress twice - once to tell us the night's specials and once to take our order.	staff#-1	food#0
i think that the second floor is better if you prefer a quieter environment for dinner.	ambience#1	food#0
Ate at the bar and started with an amazing bowl of french onion soup with 3 cheeses (3!)	place#0	food#1
Sometimes service was a bit slow, and we had to ask for salads, water, etc a couple of times, but this was all done with good humor and no resentment.	service#-1	food#0
But, quickly all would realize that most items on the menu are grease-laden, and the portions are so big that you'd get tired of the flavors before you finish half a plate.	menu#0	miscellaneous#1	ambience#-1
The view is the reason to go to this restaurant, not the food nor the service.	miscellaneous#1	food#-1	service#-1
My only gripe was that the food was all in big bins, but that's expected for a lunch rush hour type crowd.	food#0	miscellaneous#-1
one waiter couldn't remember what we had to drink and we were the only people in the place.	staff#-1	food#0
Great wine list with an extra expensive selection for all you big spenders.	food#1	miscellaneous#-1
After dinner and even a few times during the owner came upto us and asked us how we felt about the place and the food which doesn't happen often in Manhattan.	food#0	staff#1
I expected there to be more options for tapas the food was mediocre but the service was pretty good.	food#0	service#1
Only con was the cost -- our dinner for two was $400!	price#-1	food#0
On top of that, the portions were hearty enough that we barely had any appetite left for dessert.	miscellaneous#1	food#0
Kids love the tabletop crayons and coloring books, but the real crowd-pleaser is raw pizza dough--lumps are available at the open kitchen window.	food#1	place#0
To both our surprise, this inquiry was interpreted as a personal offense by the waiter who told my wife to leave the store if she didnt want the pastries.	staff#-1	food#0
Po has the best food in NY, if you don't mind a wait.	food#1	service#0
The prices are up there without being over the top but the quality of the food commands it.	price#-1	food#1
We were a party of six and I had tried almost everything that was on the table, and had I been rich I would have hired the chef to cook only for me!	miscellaneous#0	staff#1
The Scene  With flickering sconces and rough-hewn brick walls, Crispo may look like an elegantly restored Italian farmhouse, but frenzied servers, tight tables and wait-list hopefuls at the marble bar make it feel like a city-slick hotspot.	miscellaneous#0	staff#-1	place#-1
Their new style of all you can eat is: They bring barely enough food for the table, mostly just bread ,until you ask a waiter to bring some more.	food#0	staff#-1
some sweaty so frazzled, when we returned both an app and entree, the manager didn't even come to speak to us.	food#0	staff#-1
The waitress was friendly but did not know the menu and had to run to the kitchen after each question.	staff#-1	menu#0
When we asked the waiter for water - he gave us dirty looks and it took at least 15 minutes to get it.	staff#-1	food#0
also you dont mind waiting because theres such a buzz around the bar it makes you feel like you are out for drinks.	service#1	place#0	food#0
On each table there's a variety of sauces and spices, which you're encouraged to add to your dish; by the end of the meal you mind up with something completely different in your bowl from you started, but it will still be so satisfying.	food#0	miscellaneous#1
The chef/owner is always walking around making sure everyone is having a good time.	staff#0	miscellaneous#1
Once the waitress cursed our table for not tipping enough after we had waited an hour to order and another half an hour just to get a drink, on top of this I had to find my own cutlery.	staff#-1	miscellaneous#0	food#0
I had to physically get out of my seat and find the waitress twice just to ask for more water.	miscellaneous#0	staff#-1	food#0
The Food The free chips-and-salsa may suggest casual Tex-Mex cooking, but this menu is a couple notches above.	food#0	menu#-1
After a couple of drinks upstairs before our meal, we slipped downstairs to a nice corner table that offered plenty of privacy in this 'loud' place.	food#0	miscellaneous#1
Chances are the garden out back is hopping, with happy Slopers sipping wines that start less than $20 per bottle and munching on more than a dozen kinds of pressed sandwiches.	food#1	miscellaneous#0
the waitress was slow and forgot our drinks about 3 times.	staff#-1	food#0
The other side of the menu offers chicken, veal, and seafood standards, including perfect saltimbocca and a huge, succulent veal chop.	menu#0	food#1
My steak looked worse than the grizzle and fat John Candy had to finish in the Great Outdoors and the service, while friendly, was incredibly slow even though we were one of only 4 other tables.	food#-1	place#1	service#1
Of course we went there with a large party and had to wait a bit to get seated (even with reservations), but we had all our dishes served at the same time and promptly.	miscellaneous#0	service#1
Denny's serves a better Grand Slam breakfast--and at a quarter of the price (I paid $21 w/o tip for b-fast--I went back a second time, because the restaurant was highly touted and I thought the first bad experience was a fluke.	food#1	price#0
Jackson Diner was my first intro to true Indian food and its been 10yrs since and I cannot go one month without some of this unbelievable food.	place#0	food#1
Only reason to go is Eben, the most solicitious bartender in NYC (now) with drink knowledge and ability to spare.	staff#1	food#0
The problem was that we waited for a long time to get our waitress, we had to ask the bus boy for refills for drinks, and we waited for a long time to pay for our check.	staff#-1	food#0
The waitress took about 20 minutes to bring us the menu.	staff#-1	menu#0
You cannot beat having the waiter spooning butter over your steak before you are served!!	staff#1	food#0
The bar's waitresses seem to have a sixth sense for when customers have reached the bottom of a drink or are scratching their forks against empty plates.	place#0	staff#1	food#0
they didn't have to change anything about the menu except add a leg of chicken seperatley and the guy mumbled very rudely that I had already ordered and I should've decided earlier.	menu#0	staff#-1
